GPCR,STANDARD_VALUE,smiles
Q14831,-5.845,C1C(C1P(=O)(O)O)C(C(=O)O)N
Q14831,-4,CC1=CC(=CC=C1)CSCC(=O)C2=C(N(C(=C2)C)C3=CC=C(C=C3)C(=O)OC)C
Q14831,-5.146,C1C(C1C(=O)O)C(C(=O)O)N
Q14831,-3.415,CC(C)CC1C(C1C(CC2C3=CC=CC=C3OC4=CC=CC=C24)(C(=O)O)N)C(=O)O
Q14831,-3.796,CCCCCCC1C(C1C(CC2C3=CC=CC=C3OC4=CC=CC=C24)(C(=O)O)N)C(=O)O
Q14831,-4,CCOC1=CC=C(C=C1)N2C(=CC(=C2C)C(=O)CSCC3=CC=CC(=C3)C)C
Q14831,-5.274,C(CP(=O)(O)O)C(C(=O)[O-])[NH3+]
Q14831,-3.893,CCCCCCCCCC1C(C1C(CC2C3=CC=CC=C3OC4=CC=CC=C24)(C(=O)O)N)C(=O)O
Q14831,-3,CC1=CC(=C(N1C2=CC=C(C=C2)C(=O)OC)C)C(=O)CSCC3=CC=C(C=C3)OC
Q14831,-3.38,CC1=CC(=C(N1C2=CC=C(C=C2)OC(F)F)C)C(=O)COC3=CC=C(C=C3)NC(=O)C
Q14831,-5.796,C1C(C1(C(=O)O)N)CP(=O)(O)O
Q14831,-3.681,CC1=CC(=C(N1CC2CCCO2)C)C(=O)CSC3=CC=C(C=C3)NC(=O)C
Q14831,-4,CCN1C(=CC(=C1C)C(=O)CSC2=CC=C(C=C2)NC(=O)C)C
Q14831,-3.415,CC1=CC(=C(N1CC2COC3=CC=CC=C3O2)C)C(=O)CSC4=CC=C(C=C4)NC(=O)C
Q14831,-5.3,CC1C(=O)C(=C(CN1)COP(=O)(O)O)CNC(C=COCCN)C(=O)O
Q14831,-4,CC1=CC(=C(N1C2=NC(=CS2)C)C)C(=O)CSC3=CC=C(C=C3)NC(=O)C
Q14831,-3.974,CCCCC1C(C1C(CC2C3=CC=CC=C3OC4=CC=CC=C24)(C(=O)O)N)C(=O)O
Q14831,-5.4,CC(COP(=O)(O)OC1=CC=CC=C1)(C(=O)O)N
Q14831,-3.5,CC1=CC(=C(N1C2=CC=C(C=C2)OC(F)F)C)C(=O)CSC3=CC=C(C=C3)OC
Q14831,-4,CC1=CC(=C(N1C2=CC=C(C=C2)C(=O)OC)C)C(=O)CSC3=CC=C(C=C3)N(C)C(=O)C
