GPCR,STANDARD_VALUE,smiles
P49682,-2.279,CCC(C1=CC=C(C=C1)Cl)N(CC2C(C2(C)C)C(=O)O)CC3=CC(=C(C=C3)OCCN4C(=O)CCC4=O)C
P49682,-1.114,CC(C1=C(N2C=CN=C(C2=N1)C3CC3)C4=CC=C(C=C4)C#N)N(CC5CCS(=O)(=O)CC5)C(=O)CC6=CC=C(C=C6)OC(F)(F)F
P49682,-3.12,CC(C)(C)OC(=O)NCCCCC(C(=O)NCC(C1=CC=CC=C1)C2=CC=CC=C2)NC(=O)C3CC4=CC=CC=C4CN3C(=O)CCC(=O)C5=CC=CC=C5
P49682,-2.079,CC1(C2CC=C(C1C2)CN3CCC(CC3)N4C=C(N(C4=O)C5=CC(=C(C=C5)Cl)C(F)(F)F)O)C
P49682,-2.5,CC1(C2CCC1(C(=O)C2)CS(=O)(=O)N3CCN(CC3)C4=NC=C(C=N4)C(F)(F)F)C
P49682,-0.845,CC(=O)N1C2CCCC1C=C(C2)CN3CCC(CC3)NC4=NC5=C(C=CC(=C5)C(F)(F)F)C=C4
P49682,-0.447,CCC1CN(C(CN1C2CCN(CC2)C(=O)C3=CC=C(C=C3)Cl)C)C4=NC=C(N=C4C)C5=NN=C(O5)NCC
P49682,-0.255,CCC1CN(C(CN1C2CCN(CC2)C(=O)C3=C(N=C(C=C3)Cl)N)C)C4=NC=C(N=C4C)C5=NC=CN5
P49682,-0.279,CCC1CN(CCN1C2CCN(CC2)C(=O)C3=C(N=C(C=C3)Cl)N)C4=NC=C(N=C4C(F)(F)F)C(=O)N
P49682,-3.903,CC1CN(CCN1C2CCN(CC2)CC3=CC=CC=N3)C4=C(C=C(C=N4)C(=O)NC)Cl
P49682,-1.724,CC(C1=CC2=C(C=C1)OCC2)N(CC3CCC(C3)C(=O)O)CC4=CC(=C(C=C4)OCCN5C(=O)CCC5=O)OC
P49682,-3,CSCN1C(=O)CCC(C1=O)(C2CCN(CC2)CC3=CC=C(C=C3)Br)C4=CC=CC=C4
P49682,-3.164,COC1=CC=CC(=C1)CN(CC2=CC=C(C=C2)C3=NNN=N3)S(=O)(=O)C4=CC=C(C=C4)Cl
P49682,-2.9,CC1(C2CCC1(C(C2)N)CS(=O)(=O)N3CCN(CC3)C4=NC=C(C=C4)C(F)(F)F)C
P49682,-1.204,CCS(=O)(=O)CCN(C(C)C1=C(N2C=CN=C(C2=N1)C3CC3)C4=CC=C(C=C4)C#N)C(=O)CC5=CC(=C(C=C5)C(F)(F)F)F
P49682,-3.519,CCCCCCCCCC(=O)N(CCN(C)C)C(C)C1=NC2=CC=CC=C2C(=O)N1C3=CC=C(C=C3)OC
P49682,-1.919,CCN=C(C1=CC(=C(N=C1)N2CCN(C(C2)C)C3CCN(CC3)CC4=CC=C(C=C4)Cl)Cl)N
P49682,-2.315,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C(=O)NC5=CC=C(C=C5)C
