GPCR,STANDARD_VALUE,smiles
Q14832,-2.301,C1(C(C1C(=O)O)C(=O)O)C(C(=O)O)N
Q14832,-3.079,CN1C=C(C2=CC=CC=C21)CCC(C3CC3C(=O)O)(C(=O)O)N
Q14832,-0.663,C1C(C2C(C2O1)C(=O)O)(C(=O)O)N
Q14832,-4.602,C(C(C(=O)O)N)N1C(=O)NC(=O)O1
Q14832,-1.907,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)SC3=NNC(=N3)C(F)(F)F
Q14832,-3.949,CC1=CC=C(C=C1)NC(=O)C23CC2C(C4=CC=CC=C4O3)N=O
Q14832,-4.017,COC1=CC=C(C=C1)NC(=O)C23CC2C(C4=CC=CC=C4O3)N=O
Q14832,-1.903,C1C(C1C(CCC2=CC=CC(=C2)C(=O)O)(C(=O)O)N)C(=O)O
Q14832,-3.301,CC1C(C1C(=O)O)C(C(=O)O)N
Q14832,-4.605,C1C(N(CC1(C(=O)O)N)CC2=C(C=CC=C2Cl)Cl)C(=O)O
Q14832,-2.22,CC1CC(C2C1C2C(=O)O)(C(=O)O)N
Q14832,-3.933,C1C(N(CC1(C(=O)O)N)CC2=CC=CC3=CC=CC=C32)C(=O)O
Q14832,-2.176,CC1=CC=C(C=C1)N2CCN3C(=CC(=N3)COC4=CC=CC=C4)C2=O
Q14832,-4.127,C1C2C1(OC3=CC=CC=C3C2=NO)C(=O)NC4=CC=C(C=C4)Cl
Q14832,-2.301,C1=CC=C2C(=C1)C(C3=CC=CC=C3O2)CCC4C(C4C(=O)O)C(C(=O)O)N
Q14832,-2.992,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)SC3=CC=CC=C3
Q14832,-3.17,COC1=CC=C(C=C1)C#CC2=CC=C(C=C2)C(=O)N3CCCC(C3)CO
Q14832,-3.477,C1C(NCC1(C(=O)O)N)C(=O)O
Q14832,-3.342,C1C2CC(C1C2C(=O)O)(C(=O)O)N
Q14832,-1.58,CC1C(C1C(=O)O)C(C(=O)O)N
Q14832,-1.154,C1C2C(C2(C(=O)O)F)C(C1OCC3=CC(=C(C=C3)Cl)Cl)(C(=O)O)N
Q14832,-1.634,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)SC3=NNC(=N3)C(F)(F)F
Q14832,-2.322,C1C(C1C(CCC2=CC=C(C=C2)F)(C(=O)O)N)C(=O)O
Q14832,-3.221,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)SC3=NC=NN3
Q14832,-3.528,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)SC3=CC=CC=C3
Q14832,-2.255,C1C(C1C(CCC2=CC(=CC=C2)Cl)(C(=O)O)N)C(=O)O
Q14832,-2.74,C1C(C1C(CCCC2=CC=CC=C2)(C(=O)O)N)C(=O)O
Q14832,-1.869,C1CN2C(=CC(=N2)COC3=CC=CC=C3)C(=O)N1C4=CC=C(C=C4)F
Q14832,-2.049,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)SC3=NNC(=N3)N
Q14832,-3.255,CC(C)CC(C1CC1C(=O)O)(C(=O)O)N
Q14832,-2.013,CC1=NC(=NN1)SC2CC(C3C2C3C(=O)O)(C(=O)O)N
Q14832,-1.756,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)N
Q14832,-1.76,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)SC3=NNC(=N3)C(F)F
Q14832,-3.785,C1=CC=C(C=C1)C(CC(CC(C(=O)O)N)C(=O)O)C2=CC=CC=C2
Q14832,-4.803,C1C(N(CC1(C(=O)O)N)CC(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)O
Q14832,-0.881,C1C(C2C(C2S1)C(=O)O)(C(=O)O)N
Q14832,-2.064,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)SC3=NNC(=N3)C(F)F
Q14832,-0.881,C1C(C2C(C2S1)C(=O)O)(C(=O)O)N
Q14832,-2.462,C1CN(C(=O)N2C1=NC(=C2)COC3=CC=CC=C3)C4=CC=C(C=C4)F
Q14832,-4.3,CC(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O
Q14832,-3.949,CC1=CC=C(C=C1)NC(=O)C23CC2C(=NO)C4=CC=CC=C4O3
Q14832,-4.207,C1C(N(CC1(C(=O)O)N)CC2=CC=CC=C2C3=CC=CC=C3)C(=O)O
Q14832,-3.58,COC1=CC=C(C=C1)C#CC2=CC=C(C=C2)C(=O)N3CCC(CC3)O
Q14832,-2.643,C1C(C1C(=O)O)C(C(=O)O)N
Q14832,-4.653,C(CC(=O)O)C(CP(=O)(CC(CCC(=O)O)C(=O)O)O)C(=O)O
Q14832,-2.255,CS(=O)(=O)C1=CC=CC(=C1)CCC(C2CC2C(=O)O)(C(=O)O)N
Q14832,-1.657,C1C2C(C2C(C1F)(C(=O)O)N)C(=O)O
Q14832,-1.197,C=C1CC(C2C1C2C(=O)O)(C(=O)O)N
Q14832,0.959,C1C(=O)C2C(C2C1(C(=O)O)N)C(=O)O
Q14832,-0.316,C1C(=O)C2C(C1(C(=O)O)N)C2(C(=O)O)F
Q14832,-2.813,C1C(C1C(CCC2=CC=CC=C2)(C(=O)O)N)C(=O)O
Q14832,-1.376,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)N=[N+]=[N-]
Q14832,-5.2,CC(C1=CC=C(C=C1)C(=O)O)(C(=O)O)N
Q14832,-4.477,C1CC(CC1C(=O)O)(C(=O)O)N
Q14832,-3.39,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)SC3=NC=NN3
Q14832,-4.017,COC1=CC=C(C=C1)NC(=O)C23CC2C(=NO)C4=CC=CC=C4O3
Q14832,-1.085,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)N=[N+]=[N-]
Q14832,-3.021,CC1CC(C2C1C2C(=O)O)(C(=O)O)N
Q14832,-3.12,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)SC3=NNN=C3
Q14832,-3.903,C1CC(CC1C(=O)O)(C(=O)[O-])[NH3+]
Q14832,-3.146,C1CCC(CC1)CC(C2CC2C(=O)O)(C(=O)O)N
Q14832,-5.301,C1C(C1(C(=O)O)N)CC(=O)O
Q14832,-3.447,C1C(C1C(CCCCC2=CC=CC=C2)(C(=O)O)N)C(=O)O
Q14832,-2.881,C1C2CC3CC1CC(C2)(C3)CCC(C4CC4C(=O)O)(C(=O)O)N
Q14832,-2.301,C1C(C1C(CCC2=CC(=CC=C2)N)(C(=O)O)N)C(=O)O
Q14832,-0.699,C1C(C2C(C2O1)C(=O)O)(C(=O)O)N
Q14832,-0.82,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)O
Q14832,-3.51,COC1=CC=C(C=C1)C#CC2=CC=C(C=C2)C(=O)N3CCCC(C3)CO
Q14832,-1.58,C1CC(C2C1C2C(=O)O)(C(=O)O)N
Q14832,-3.398,CCC(C1CC1C(=O)O)(C(=O)O)N
Q14832,-2.447,C1C(C1C(CC(C2=CC=CC=C2)C3=CC=CC=C3)(C(=O)O)N)C(=O)O
Q14832,-3.53,CC(=O)NC1CC(C2C1C2C(=O)O)(C(=O)O)N
Q14832,-4.716,C1C(N(CC1(C(=O)O)N)N)C(=O)O
Q14832,-0.477,C1(C(C1O)C(=O)O)C(C(=O)O)N
Q14832,-1.204,C1C(C1C(CC2C3=CC=CC=C3OC4=CC=CC=C24)(C(=O)O)N)C(=O)O
Q14832,-3.83,C1CN2C(=CC(=N2)COC3=CC=CC=C3)C(=O)N1C4=NC=C(C=C4)F
Q14832,-1.985,CC1=NC(=NN1)SC2CC(C3C2C3C(=O)O)(C(=O)O)N
Q14832,-4.477,C1=CC=C(C=C1)C(CCCC(CC(C(=O)O)N)C(=O)O)C2=CC=CC=C2
Q14832,-3.398,NC(CCC(=O)O)C(=O)[O-]
Q14832,-1.146,C1C(C1C(CC2C3=CC=CC=C3OC4=CC=CC=C24)(C(=O)O)N)C(=O)O
Q14832,-2.255,CS(=O)(=O)c1cccc(CCC(N)(C(=O)O)C2CC2C(=O)O)c1
Q14832,-3.699,CC1(CCN(CC1)C(=O)C2=CC=C(C=C2)C#CC3=CC=C(C=C3)OC)O
Q14832,-0.011,C1C(C1C(CN2C=NC3=C2NC(=O)NC3=O)(C(=O)O)N)C(=O)O
Q14832,-1.531,C1CN2C(=CC(=N2)COC3=CC=C(C=C3)F)C(=O)N1C4=CC=C(C=C4)F
Q14832,-2.672,C1C(C1C(CCC2=CC=CC3=CC=CC=C32)(C(=O)O)N)C(=O)O
Q14832,-3.341,C1CN(CC1NCC2=C(C=C(C=C2)Cl)Cl)C3=NC=C(C=N3)Br
Q14832,-2.024,C1C(C2C(C2S1=O)C(=O)O)(C(=O)O)N
Q14832,-3.758,COC1=CC=C(C=C1)C#CC2=CC=C(C=C2)C(=O)N3CCCC(C3)C(=O)O
Q14832,-2.23,C1C(C1C(CC(C2=CC=CC=C2)C3=CC=CC=C3)(C(=O)O)N)C(=O)O
Q14832,-2,C1C2C(C2C(C1O)(C(=O)O)N)C(=O)O
Q14832,-2.204,COC1=CC=CC(=C1)CCC(C2CC2C(=O)O)(C(=O)O)N
Q14832,-2.462,C1CN2C(=CC(=N2)COC3=CC=CC=N3)C(=O)N1C4=CC=C(C=C4)F
Q14832,-1.967,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)SC3=NNN=C3
Q14832,-2.415,C1C(C1C(CCC2=CC(=CC=C2)O)(C(=O)O)N)C(=O)O
Q14832,-2.099,C1CC(C2C1C2C(=O)O)(C(=O)O)N
Q14832,-4.127,C1C2C1(OC3=CC=CC=C3C2N=O)C(=O)NC4=CC=C(C=C4)Cl
Q14832,-1.949,C1CC(C2C1C2(C(=O)O)F)(C(=O)O)N
Q14832,-1.845,C1C(C2C(C2S1(=O)=O)C(=O)O)(C(=O)O)N
Q14832,-3.53,C1CN2C(=CC(=N2)OCC3=CC=CC=C3)C(=O)N1C4=CC=C(C=C4)F
Q14832,-1.397,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)N
Q14832,-1.869,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)SC3=NNC(=N3)N
Q14832,-2.756,C1C(C1C(CCC2=CSC=C2)(C(=O)O)N)C(=O)O
Q14832,-1.903,CC1=CC(=CC=C1)CCC(C2CC2C(=O)O)(C(=O)O)N
Q14832,-3.623,CS(=O)(=O)O.Clc1ccc(CNC2CCN(c3ncc(Br)cn3)C2)c(Cl)c1
Q14832,-2.301,C1=CC=C2C(=C1)C(C3=CC=CC=C3O2)CCC4C(C4C(=O)O)C(C(=O)O)N
Q14832,-4.519,C(CC(=O)O)C(CP(=O)(CC(CCC(=O)O)C(=O)O)O)C(=O)O
Q14832,-2.732,C1CN(C(=O)C2=CC(=NN2C1)COC3=CC=CC=C3)C4=CC=C(C=C4)F
Q14832,-5.22,C1C(N(CC1(C(=O)O)N)CCC2=CC=CC=C2)C(=O)O
Q14832,-1.918,CC(C)C1=NC(=NN1)SC2CC(C3C2C3C(=O)O)(C(=O)O)N
Q14832,-2.623,C1C(C1C(CCC2=CC(=CC=C2)C(F)(F)F)(C(=O)O)N)C(=O)O
Q14832,-2.799,C1=CC=C(C=C1)OCC2=CN3C(=N2)C=CN(C3=O)C4=CC=C(C=C4)F
Q14832,-2.286,CC(=O)NC1CC(C2C1C2C(=O)O)(C(=O)O)N
Q14832,-2.449,CC(C)C1=NC(=NN1)SC2CC(C3C2C3C(=O)O)(C(=O)O)N
Q14832,-1.149,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)O
Q14832,-2.119,C1(C(C1C(=O)O)C(=O)O)C(C(=O)O)N
Q14832,-2.431,CC1=CC2=C(C=C1C(F)(F)F)NC(=O)CC(=N2)C3=CC=CC(=C3)C4=CC(=NC(=C4)C)C
Q14832,-3.602,C(CC(=O)O)C(C(=O)O)N
Q14832,-3.394,COC1=CC=C(C=C1)C#CC2=CC=C(C=C2)C(=O)N3CCCC(C3)O
Q14832,-3.316,COC1=CC=C(C=C1)C#CC2=CC=C(C=C2)C(=O)N3CCCC(C3)CO
Q14832,-4.477,C1CC(CC1C(=O)O)(C(=O)O)N
Q14832,0.62,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)F
Q14832,-3.698,CC1CC2C(C2C1(C(=O)O)N)C(=O)O
